regions;iso3;deskStudy;name;year;boreal;temperate;tropical;subtropical;1a_forestArea;1a_otherWoodedLand;1a_landArea;1b_naturallyRegeneratingForest;1b_plantedForest;1b_plantationForest;1b_plantationForestIntroduced;1b_otherPlantedForest;1c_primary;1c_tempUnstocked;1c_bamboos;1c_mangroves;1c_rubber;1f_palms;1f_treeOrchards;1f_agroforestry;1f_other;1f_treesUrbanSettings;2a_gs_ha_nat_reg;2a_gs_ha_forest;2a_gs_ha_plantation;2a_gs_ha_planted;2a_gs_ha_owl;2a_gs_ha_other_planted;2a_gs_tot_nat_reg;2a_gs_tot_planted;2a_gs_tot_plantation;2a_gs_tot_other_planted;2a_gs_tot_forest;2a_gs_tot_owl;2b_native_#1;2b_native_#2;2b_native_#3;2b_native_#4;2b_native_#5;2b_native_#6;2b_native_#7;2b_native_#8;2b_native_#9;2b_native_#10;2b_native_remaining;2b_native_total;2b_introduced_#1;2b_introduced_#2;2b_introduced_#3;2b_introduced_#4;2b_introduced_#5;2b_introduced_remaining;2b_introduced_total;2b_total_gs;2c_agb;2c_bgb;2c_dwb;2d_carbon_agb;2d_carbon_bgb;2d_carbon_dw;2d_carbon_litter;2d_carbon_soil;2d_soil_depth_cm;3a_prim_prod;3a_prim_prot;3a_prim_biodiv;3a_prim_socserv;3a_prim_multi;3a_prim_other;3a_prim_no_unknown;3a_tot_prod;3a_tot_prot;3a_tot_biodiv;3a_tot_socserv;3a_tot_other;3b_protected;3b_forMngt;3b_mngtProt;4a_priv_own;4a_individ;4a_bus_inst_fo;4a_indigenous_fo;4a_pub_own;4a_fo_unknown;4b_pub_admin;4b_individuals;4b_bus_inst_mr;4b_indigenous_mr;4b_unknown;5c_y_n;6a_policies_national;6a_policies_sub_national;6a_legislation_national;6a_legislation_sub_national;6a_platform_national;6a_platform_sub_national;6a_traceability_national;6a_traceability_sub_national;6b_pfe_y_n;6b_pfe_area;7b_phd_tot;7b_phd_fem;7b_phd_male;7b_msc_tot;7b_msc_fem;7b_msc_male;7b_ba_tot;7b_ba_fem;7b_ba_male;7b_tech_tot;7b_tech_fem;7b_tech_male;7b_total_tot;7b_total_fem;7b_total_male;7a_employment_tot;7a_employment_fem;7a_employment_male;7a_emp_forestry_tot;7a_emp_forestry_fem;7a_emp_forestry_male;7a_emp_logging_tot;7a_emp_logging_fem;7a_emp_logging_male;7a_emp_nwfp_tot;7a_emp_nwfp_fem;7a_emp_nwfp_male;7a_emp_support_tot;7a_emp_support_fem;7a_emp_support_male
Africa;RWA;Desk study;Rwanda;2015;0;0;100;0;270;261;2467;126;144;144;;0;;;;0;;;;;;;86.8;105.89;122.6;122.6;;;10.94;17.65;17.65;0;28.59;;;;;;;;;;;;;0;;;;;;;0;0;145.76;37.29;;68.51;17.53;;2.1;47;30;;;;;;;270;;;;;;211;;;;;;;;;;;;;;no;yes;no;yes;no;yes;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;RWA;Desk study;Rwanda;2020;0;0;100;0;276;261;2467;126;150;150;;0;;;;0;;;;;;;86.8;106.27;122.6;122.6;;;10.94;18.39;18.39;0;29.33;;;;;;;;;;;;;0;;;;;;;0;0;146.06;37.38;;68.65;17.57;;2.1;47;30;;;;;;;276;;;;;;211;;;;;;;;;;;;;;no;yes;no;yes;no;yes;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;SAU;Desk study;Saudi Arabia;1990;0;0;100;0;977;959;214969;977;0;0;0;0;360;;;158;0;;;;;;8.4;8.4;0;0;5;0;8.21;0;0;0;8.21;4.8;;;;;;;;;;;;0;;;;;;;0;0;26.61;8.63;;12.51;4.06;;;34.21;30;0;0;0;0;977;0;0;;;;;;;;;19;;;;958;0;958;0;0;0;;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;;3;0;3;9;2;7;12;0;12;;;;24;2;22;0.05;0;0.05;;;;;;;;;;;;
Asia;SAU;Desk study;Saudi Arabia;2000;0;0;100;0;977;959;214969;977;0;0;0;0;360;;;158;0;;;;;;8.4;8.4;0;0;5;0;8.21;0;0;0;8.21;4.8;;;;;;;;;;;;0;;;;;;;0;0;26.61;8.63;;12.51;4.06;;;34.21;30;0;0;0;0;977;0;0;;;;;;;;;19;;;;958;0;958;0;0;0;;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;;7;3;4;9;3;6;27;0;27;;;;43;6;37;0.05;0;0.05;;;;;;;;;;;;
Asia;SAU;Desk study;Saudi Arabia;2010;0;0;100;0;977;959;214969;977;0;0;0;0;360;;;158;0;;;;;;8.4;8.4;0;0;5;0;8.21;0;0;0;8.21;4.8;;;;;;;;;;;;0;;;;;;;0;0;26.61;8.63;;12.51;4.06;;;34.21;30;0;0;0;0;977;0;0;;;;;;3;;;19;;;;958;0;958;0;0;0;;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;;5;2;3;14;5;9;30;0;30;;;;49;7;42;0.08;0;0.08;;;;;;;;;;;;
Asia;SAU;Desk study;Saudi Arabia;2015;0;0;100;0;977;959;214969;977;0;0;0;0;360;;;158;0;;;;;;8.4;8.4;0;0;5;0;8.21;0;0;0;8.21;4.8;;;;;;;;;;;;0;;;;;;;0;0;26.61;8.63;;12.51;4.06;;;34.21;30;0;0;0;0;977;0;0;;;;;;3;;;19;;;;958;0;958;0;0;0;;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;;10;2;8;15;3;12;35;5;30;;;;70;10;50;0.1;0;0.1;;;;;;;;;;;;
Asia;SAU;Desk study;Saudi Arabia;2020;0;0;100;0;977;959;214969;977;0;0;0;0;360;;;158;0;;;;;;8.4;8.4;0;0;5;0;8.21;0;0;0;8.21;4.8;;;;;;;;;;;;0;;;;;;;0;0;26.61;8.63;;12.51;4.06;;;34.21;30;0;0;0;0;977;0;0;;;;;;3;;;;;;;;;;;;;;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;SDN;;Sudan;1990;0;0;100;0;23570.31;25013.06;186665;23450.31;120;120;;0;1649.92;1178.51;40;33;;;;50;;70;20;20;20;20;3.3;0;469.01;2.4;2.4;0;471.41;82.54;31.02;23.34;19.69;19.35;13.1;9.83;7.1;4.71;4;3.78;335.49;471.41;;;;;;;0;471.41;55.98;15.68;;26.31;7.37;;;;;120;;4654;;;;18796.31;12020.86;3064.14;4654;5000;;3254;3343.59;3254;6150;;;;17420.31;0;17349.33;0;70.98;0;;yes;yes;no;yes;no;no;no;no;no;yes;4187.27;4;0;4;16;5;11;120;50;90;;;;140;55;105;1005.2;750.8;504.44;1.18;0.48;0.7;3;;3;1000;750;250;1.08;0.32;0.76
Africa;SDN;;Sudan;2000;0;0;100;0;21826.16;23306.46;186665;21701.16;125;125;;0;1527.83;1091.08;30;30;;;;60;;90;20;20;20;20;3.2;0;434.02;2.5;2.5;0;436.52;74.58;28.65;21.56;18.19;17.87;12.06;9.08;6.55;4.35;3.7;3.49;311.02;436.52;;;;;;;0;436.52;55.98;15.68;;26.31;7.37;;;;;125;;4654;;;;17047.16;11131.34;2837.4;4654;5000;;3254;3358.48;3254;6270;;;;15556.16;0;15485.18;0;70.98;0;;yes;yes;no;yes;no;no;no;no;no;yes;9694;4;0;4;18;4;14;269;128;141;;;;291;132;159;1205.1;900.73;304.37;1.2;0.48;0.72;2.88;;2.88;1200;900;300;1.1;0.33;0.77
Africa;SDN;;Sudan;2010;0;0;100;0;20081.17;21599.86;186665;19954.17;127;127;;0;1405.74;1004.05;31;31;;;;70;;110;20;20;20;20;3.1;0;399.08;2.54;2.54;0;401.62;66.96;26.42;19.88;16.77;16.48;11.12;8.37;6.04;4.01;3.41;3.21;285.91;401.62;;;;;;;0;401.62;55.98;15.67;;26.31;7.37;;;;;127;;6959;;;;12995.17;10241.39;2610.66;6959;5000;;4709;4913.42;4709;6331.03;;;;13750.14;0;13679.16;0;70.98;0;;yes;yes;no;yes;no;no;no;no;no;yes;11449;7;2;5;20;5;15;280;140;140;;;;307;147;160;1200;826.94;303.06;1.2;0.5;0.7;2.9;;2.9;1194.83;826.12;298.71;1.07;0.32;0.75
Africa;SDN;;Sudan;2015;0;0;100;0;19209.93;20746.56;186665;19079.93;130;130;;0;1344.7;960.49;31;35;;;;80;;150;20;20;20;20;3;0;381.6;2.6;2.6;0;384.2;62.24;25.24;18.99;16.02;15.74;10.62;8;5.77;3.83;3.26;3.07;273.66;384.2;;;;;;;0;384.2;55.98;15.67;;26.31;7.37;;;;;130;;6959;;;;12120.93;9797.06;2453.87;6959;4600;;4709;4950.98;4709;6420;;;;12789.93;0;12718.95;0;70.98;0;;yes;yes;no;yes;no;no;no;no;no;yes;11849;12;3;9;30;14;16;300;180;120;;;;342;197;145;1255.24;937.83;317.41;1.19;0.48;0.71;2.95;;2.95;1250;937;313;1.1;0.35;0.75
Africa;SDN;;Sudan;2020;0;0;100;0;18359.55;19893.26;186665;18229.55;130;130;;0;1283.65;917.97;30;30;;;;63;;130;20;20;20;20;3;0;364.59;2.6;2.6;0;367.19;59.68;24.19;18.2;15.35;15.08;10.18;7.67;5.3;3.67;3.12;2.94;261.49;367.19;;;;;;;0;367.19;55.98;15.67;;26.31;7.37;;;;;130;;6959;;;;11270.55;9363.37;2037.18;6959;4600;;4709;4950.98;4709;;;;;;;;;;;;yes;yes;no;yes;no;no;no;no;no;yes;11849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;SEN;;Senegal;1990;0;0;100;0;9303.16;5531.83;19253;9271.16;32;32;;0;2306.59;;715.74;191.69;;39.52;21.71;196.86;;13.18;37.2;37.24;47.5;47.5;4.6;0;344.89;1.52;1.52;0;346.41;25.45;38.35;34.87;31.38;27.89;17.43;13.95;13.95;10.46;3.49;3.49;151.15;346.41;;;;;;;0;346.41;45.9;13.77;2.18;21.57;6.47;1.03;;;;21;1453.92;5;1009.78;;;6813.46;21;7316.04;1035.06;1009.15;;7316.04;954.06;0;5.1;5.1;0;0;9298.06;0;9297.66;0;0.4;0;;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;;;;;;;;;;;10;;10;;;;;;;;;;;;;;;;;;
Africa;SEN;;Senegal;2000;0;0;100;0;8853.16;5351.83;19253;8821.16;32;32;;0;2200.62;;683.74;194.89;;45.16;24.8;224.93;;15.05;37.2;37.2;47.5;47.5;4.6;0;328.15;1.52;1.52;0;329.34;24.62;36.51;33.19;29.87;26.55;16.59;13.28;13.28;9.96;3.32;3.32;143.47;329.34;;;;;;;0;329.34;45.75;13.75;2.21;21.5;6.46;1.04;;;;56.3;1397.62;500.87;1009.92;;;5888.45;56.3;7316.04;2592.43;1496.29;;7316.04;1497.36;0;5.1;5.1;0;0;8848.06;0;8837.96;0;6.6;3.5;;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;;;;;;;;9;2;7;19;;19;;;;1.34;0.13;1.21;0.25;0.03;0.23;1.09;0.11;0.98;;;;;;
Africa;SEN;;Senegal;2010;0;0;100;0;8468.16;5232.06;19253;8436.16;32;32;;0;2100.62;;655.74;198.06;;49.68;27.28;247.42;;16.56;37.2;37.2;47.5;47.5;4.6;0;313.83;1.52;1.52;0;315.02;24.07;34.76;31.6;28.44;25.28;15.8;12.64;12.64;9.48;3.16;3.16;138.06;315.02;;;;;;;0;315.02;44.47;13.36;2.1;20.9;6.28;0.99;;;;470.5;1366.69;1445.08;1042.87;;;4143.02;479.51;7313.42;5029.26;1516.91;;7313.43;2837.74;2433.14;5.1;5.1;0;0;8463.06;0;8278.13;0;9.6;175.33;;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;;;;;11;;;55;10;45;22;1;21;;;;4.22;0.42;3.8;0.25;0.03;0.23;3.97;0.4;3.57;;;;;;
Africa;SEN;;Senegal;2015;0;0;100;0;8268.16;5152.06;19253;8236.16;32;32;;0;2055.8;;641.74;204.18;;52.18;44.08;259.9;;17.39;37.2;37.2;47.5;47.5;4.6;0;306.39;1.52;1.52;0;307.58;23.7;33.94;30.86;27.77;24.69;15.43;12.34;12.34;9.26;3.09;3.09;134.77;307.58;;;;;;;0;307.58;44.34;13.33;2;20.84;6.26;0.94;;;;934.14;1267.8;1614.28;1042.87;;;3409.07;943.15;7482.83;7868.76;1516.91;;7482.83;4095.18;3730.36;5.1;5.1;0;0;8263.06;0;8078.13;0;9.6;175.33;;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;7288.73;;;;28;10;15;29;8;21;25;2;23;;;;16.98;5.44;11.54;0.26;0.03;0.23;13.92;3.73;10.19;2.8;1.68;1.11;;;
Africa;SEN;;Senegal;2020;0;0;100;0;8068.16;5072.06;19253;8036.16;32;32;;0;2019.34;;627.74;221.59;;54.68;46.2;272.38;;18.23;37.2;37.2;47.5;47.5;4.6;0;298.95;1.52;1.52;0;300.14;23.33;33.12;30.11;27.1;24.09;15.06;12.04;12.04;9.03;3.01;3.01;131.53;300.14;;;;;;;0;300.14;44.25;13.28;1.94;20.8;6.24;0.91;;;;1086.42;1233.76;1637.48;1044.38;;;3066.12;1095.43;7506.03;10766.23;1516.91;;7506.03;5823.53;5105.3;;;;;;;;;;;;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;7288.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;SGP;;Singapore;1990;0;0;100;0;14.83;0;71;14.83;0;0;;0;;;;0.85;;0;0;0;;23.33;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;105.72;21.25;7.78;49.69;9.99;3.66;5.62;88.36;50;0;0;0;11.48;3.35;0;0;0;3.04;3.35;14.83;;3.35;;;0;0;0;0;14.83;0;14.83;0;0;0;;no;yes;no;yes;no;no;no;no;no;yes;3.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Asia;SGP;;Singapore;2000;0;0;100;0;17.01;0;71;17.01;0;0;;0;;;;0.85;;0;0;0;;19.94;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;106.33;21.37;6.78;49.97;10.04;3.19;4.9;77.04;50;0;0;0;13.66;3.35;0;0;0;3.04;3.35;17.01;;3.35;;;0;0;0;0;17.01;0;17.01;0;0;0;;no;yes;no;yes;no;no;no;no;no;yes;3.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Asia;SGP;;Singapore;2010;0;0;100;0;17.74;0;71;17.74;0;0;;0;;;;0.83;;0;0;0;;20.43;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;116.71;23.46;6.97;54.86;11.03;3.28;5.25;76.64;50;0;0;0;14.39;3.35;0;0;0;3.04;3.35;17.74;;3.35;;;0;0;0;0;17.74;0;17.74;0;0;0;;no;yes;no;yes;no;no;no;no;no;yes;3.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Asia;SGP;;Singapore;2015;0;0;100;0;16.47;0;71;16.47;0;0;;0;;;;0.83;;0;0;0;;21.11;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;133.06;26.74;7.86;62.54;12.57;3.69;5.85;83.82;50;0;0;0;13.12;3.35;0;0;0;3.04;3.35;16.47;;3.35;;;0;0;0;0;16.47;0;16.47;0;0;0;;no;yes;no;yes;no;no;no;no;no;yes;3.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Asia;SGP;;Singapore;2020;0;0;100;0;15.57;0;71;15.57;0;0;;0;;;;0.84;;0;0;0;;24.11;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;135.71;27.28;8.03;63.78;12.82;3.77;5.94;84.95;50;0;0;0;12.22;3.35;0;0;0;3.04;3.35;15.57;;3.35;;;;;;;;;;;;;;no;yes;no;yes;no;no;no;no;no;yes;3.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;SHN;Desk study;Ascension, Saint Helena and Tristan da Cunha;1990;0;0;100;0;2;0;39;2;0;0;0;0;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;SHN;Desk study;Ascension, Saint Helena and Tristan da Cunha;2000;0;0;100;0;2;0;39;2;0;0;0;0;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;SHN;Desk study;Ascension, Saint Helena and Tristan da Cunha;2010;0;0;100;0;2;0;39;2;0;0;0;0;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;SHN;Desk study;Ascension, Saint Helena and Tristan da Cunha;2015;0;0;100;0;2;0;39;2;0;0;0;0;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;SHN;Desk study;Ascension, Saint Helena and Tristan da Cunha;2020;0;0;100;0;2;0;39;2;0;0;0;0;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Europe;SJM;;Svalbard and Jan Mayen Islands;1990;100;0;0;0;0;0;6100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;no;no;no;no;no;no;no;no;no;no;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe;SJM;;Svalbard and Jan Mayen Islands;2000;100;0;0;0;0;0;6100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;no;no;no;no;no;no;no;no;no;no;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe;SJM;;Svalbard and Jan Mayen Islands;2010;100;0;0;0;0;0;6100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;no;no;no;no;no;no;no;no;no;no;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe;SJM;;Svalbard and Jan Mayen Islands;2015;100;0;0;0;0;0;6100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;no;no;no;no;no;no;no;no;no;no;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Europe;SJM;;Svalbard and Jan Mayen Islands;2020;100;0;0;0;0;0;6100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;no;no;no;no;no;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania;SLB;;Solomon Islands;1990;0;0;100;0;2544.91;20.79;2799;2503;41.04;39.89;39.89;1.15;;;;;;;;;;;84.7;85.86;159.94;158.38;;191.3;212;6.5;6.38;0.22;218.5;;;;;;;;;;;;;0;;;;;;;0;0;127.62;30.63;;59.98;14.4;;;;;;;;;;;2544.91;;;;;;;;;;;;;;;;;;;;yes;yes;yes;yes;yes;yes;no;no;no;yes;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania;SLB;;Solomon Islands;2000;0;0;100;0;2537.6;21.03;2799;2504.96;32.64;31.82;31.82;0.82;;;;;;;;;;;82.49;84.02;199.87;194.85;;256.1;206.63;6.36;6.36;0.21;213.2;;;;;;;;;;;;;0;;;;;;;0;0;124.73;25.05;;58.62;11.77;;;;;;;;;;;2537.6;;;;;;;;;;;;;;;;;;;;yes;yes;yes;yes;yes;yes;no;no;no;yes;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania;SLB;;Solomon Islands;2010;0;0;100;0;2530.28;21.27;2799;2503.63;26.65;25.9;25.9;0.75;;;;;;;;;;;80.93;82.2;200;194.37;;253.33;202.62;5.18;5.18;0.19;208;;;;;;;;;;;;;0;;;;;;;0;0;121.88;24.45;;57.28;11.49;;;;;;;;;;;2530.28;;;;;;;;;;;;;;;;;;;;yes;yes;yes;yes;yes;yes;no;no;no;yes;11.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania;SLB;;Solomon Islands;2015;0;0;100;0;2526.62;21.39;2799;2501.16;25.46;24.55;24.55;0.91;1738.31;788.17;0;42.5;0;;;;;;79.03;80.27;200;192.85;;252.75;197.66;4.91;4.91;0.23;202.8;;;;;;;;;;;;;0;;;;;;;0;0;134.69;32.33;;63.3;15.19;;;;;763.2;64.5;31.2;54.1;1539.2;66.8;7.62;763.2;64.5;31.2;54.1;3145;;;;2147.63;;;;378.9;0.09;113.67;0;265.23;0;;yes;yes;yes;yes;yes;yes;no;no;no;yes;31.2;0;0;0;0;0;0;0;0;0;20;15;5;20;15;5;10;8;2;0.6;0.4;0.2;8;7.4;0.6;0.2;0.1;0.1;0.2;0.1;0.1
Oceania;SLB;;Solomon Islands;2020;0;0;100;0;2522.97;21.5;2799;2498.7;24.27;23.2;23.2;1.07;;;;;;41.3;0;1.2;0;0.5;46.38;47.88;200;191.18;;252.34;115.89;4.64;4.64;0.27;120.8;;;;;;;;;;;;;0;;;;;;;0;0;95.78;19.23;;45.02;9.04;;;;;;;;;;;2522.97;;;;;;;;;;;;;;;;;;;;yes;yes;yes;yes;yes;yes;no;no;no;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;SLE;;Sierra Leone;1990;0;0;100;0;3126.7;797.5;7218;3120.02;6.68;6.68;2.67;0;224;;;145;;;;;;;40;40;40;40;;0;124.8;0.27;0.27;0;125.07;;;;;;;;;;;;;0;;;;;;;0;0;82;16.4;;38.54;7.71;;;;;240;;1.2;;;;2885.5;;;;;;1.2;;;2731.7;0;0;2731.7;395;0;395;0;0;0;;no;yes;no;yes;no;yes;no;no;no;yes;285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
Africa;SLE;;Sierra Leone;2000;0;0;100;0;2929.43;797.5;7218;2921.58;7.85;7.85;3.14;0;157;;;105;;;;;;;40;40;40;40;;0;116.86;0.31;0.31;0;117.18;;;;;;;;;;;;;0;;;;;;;0;0;82;16.4;;38.54;7.71;;;;;240;;112.1;;;;2577.33;;;;;;112.1;;;2534.43;0;0;2534.43;395;0;395;0;0;0;;no;yes;no;yes;no;yes;no;no;no;yes;285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;;;;;;;;;;;;
Africa;SLE;;Sierra Leone;2010;0;0;100;0;2732.16;797.5;7218;2717.58;14.58;14.58;5.25;0;113;;;95;;;;;;;40;40;40;40;;0;108.7;0.58;0.58;0;109.29;;;;;;;;;;;;;0;;;;;;;0;0;82;16.4;;38.54;7.71;;;;;240;;112.1;;;;2380.06;;;;;;112.1;;;2337.16;0;0;2337.16;395;0;395;0;0;0;;no;yes;no;yes;no;yes;no;no;no;yes;285;0;0;0;0;0;0;1;0;1;4;0;4;5;0;5;0.28;;;;;;;;;;;;;;
Africa;SLE;;Sierra Leone;2015;0;0;100;0;2633.53;797.5;7218;2615.58;17.95;17.95;6.46;0;85;;;90;;;;;;;40;40;40;40;;0;104.62;0.72;0.72;0;105.34;;;;;;;;;;;;;0;;;;;;;0;0;82;16.4;;38.54;7.71;;;;;240;;238.6;;;;2154.93;;;;;;238.6;75;75;2238.53;0;0;2238.53;395;0;395;0;0;0;;no;yes;no;yes;no;yes;no;no;no;yes;285;0;0;0;4;1;3;10;3;7;9;3;6;23;7;16;0.28;;;;;;;;;;;;;;
Africa;SLE;;Sierra Leone;2020;0;0;100;0;2534.88;797.5;7218;2513.57;21.31;21.31;7.67;0;57;;;85;;;;;;;40;40;40;40;;0;100.54;0.85;0.85;0;101.4;;;;;;;;;;;;;0;;;;;;;0;0;82;16.4;;38.54;7.71;;;;;240;;238.6;;;;2056.28;;;;;;238.6;75;75;;;;;;;;;;;;no;yes;no;yes;no;yes;no;no;no;yes;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;SLV;;El Salvador;1990;0;0;100;0;718.88;0;2072;708.96;9.92;9.92;9.58;0;;;;39.8;;;;;;;188.43;188.43;188.43;188.43;;0;133.59;1.87;1.87;0;135.46;;;;;;;;;;;;;0;;;;;;;0;0;113.61;25.16;12.01;53.64;11.88;5.65;1.79;188.58;30;;;;;;;718.88;;;;;;;;;;;;;;;;;;;;no;yes;no;yes;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;SLV;;El Salvador;2000;0;0;100;0;673.88;0;2072;661.4;12.48;12.48;11.6;0;;;;39.8;;;;;;;188.43;188.43;188.43;188.43;;0;124.63;2.35;2.35;0;126.98;;;;;;;;;;;;;0;;;;;;;0;0;113.61;25.16;12.01;53.64;11.88;5.65;1.79;188.58;30;;;;;;;673.88;;;;;;;;;;;;;;;;;;;;no;yes;no;yes;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;SLV;;El Salvador;2010;0;0;100;0;628.88;0;2072;613.83;15.05;15.05;13.62;0;;;;39.8;;;;174.83;;;188.43;188.43;188.43;188.43;;0;115.66;2.84;2.84;0;118.5;;;;;;;;;;;;;0;;;;;;;0;0;113.61;25.16;12.01;53.64;11.88;5.65;1.79;188.58;30;;;;;;;628.88;;;;;;17;;;568.36;;;;60.52;0;;;;;;no;yes;no;yes;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;SLV;;El Salvador;2015;0;0;100;0;606.38;0;2072;590.05;16.33;16.33;14.63;0;;;;39.8;;;;;;;188.43;188.43;188.43;188.43;;0;111.18;3.08;3.08;0;114.26;;;;;;;;;;;;;0;;;;;;;0;0;113.61;25.16;12.01;53.64;11.88;5.65;1.79;188.58;30;;;;;;;606.38;;;;;;17;0.17;;548.02;;;;58.36;0;;;;;;no;yes;no;yes;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
